"Name","Strain","L-code","Snomed-CT","Mnemonic"
"Mycobacterium senegalense","Mycobacterium senegalense DSM 43660 DSM b","L-21834","74212009","Mycobmsen"
"Mycobacterium senegalense","Mycobacterium senegalense DSM 43660 DSM b","L-21834","74212009","Mycobmsen"
"Mycobacterium senegalense","Mycobacterium senegalense DSM 43664 DSM b","L-21834","74212009","Mycobmsen"
"Mycobacterium senegalense","Mycobacterium senegalense DSM 43664 DSM b","L-21834","74212009","Mycobmsen"
"Mycobacterium senegalense","Mycobacterium senegalense DSM 43664 DSM b M","L-21834","74212009","Mycobmsen"
"Mycobacterium senegalense","Mycobacterium senegalense DSM 43664 DSM b M","L-21834","74212009","Mycobmsen"
"Mycobacterium senuense","Mycobacterium senuense DSM 44999T DSM b",,"708329001","Mycobmsenu"
"Mycobacterium seoulense","Mycobacterium seoulense DSM 44998T DSM",,"700308009","Mycobmseo"
"Mycobacterium seoulense","Mycobacterium seoulense DSM 44998T DSM b",,"700308009","Mycobmseo"
"Mycobacterium septicum","Mycobacterium septicum 64 VIB b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum 64 VIB b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum 64 VIB b M","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum 64 VIB b M","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum AFB001 MCW b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum AFB001 MCW b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum DSM 44393T DSM b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum DSM 44393T DSM b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum H1_4_10 LGL b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum H1_4_10 LGL b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum T2373 IMK b","L-2185C","385508000","Mycobmsep"
"Mycobacterium septicum","Mycobacterium septicum T2373 IMK b","L-2185C","385508000","Mycobmsep"
"Mycobacterium setense","Mycobacterium setense DSM 45070T DSM b",,"708324006","Mycobmset"
"Mycobacterium sherrisii","Mycobacterium sherrisii DSM 45441T DSM b","L-1032D","429904005","bacacp"
"Mycobacterium sherrisii","Mycobacterium sherrisii DSM 45441T DSM b","L-1032D","429904005","bacacp"
"Mycobacterium shimoidei","Mycobacterium shimoidei 1682723 IIUB b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei 1682723 IIUB b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei 1682723 IIUB b L","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei 1682723 IIUB b L","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei 224 VIB b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei 224 VIB b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei CCUG 47517 CCUG b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei CCUG 47517 CCUG b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei DSM 44152T DSM b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei DSM 44152T DSM b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei NLA001000965 UMR b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei NLA001000965 UMR b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei RV423_D_I_2000 MVD b","L-21853","79817008","Mycobmshi"
"Mycobacterium shimoidei","Mycobacterium shimoidei RV423_D_I_2000 MVD b","L-21853","79817008","Mycobmshi"
"Mycobacterium parakoreense","Mycobacterium parakoreense DSM 45575T DSM b L",,"718809000","bacacp"
"Mycobacterium paraterrae","Mycobacterium paraterrae DSM 45127T DSM b",,,"bacacp"
"Mycobacterium simiae","Mycobacterium simiae 01 TWF","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 01 TWF","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 11515_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 11515_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 11516_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 11516_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 1230_11 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 1230_11 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 1729_11 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 1729_11 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 20_003348 MML b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 20_003348 MML b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 2043118 IIUB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 2043118 IIUB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 423_B_I_2007 BSI","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 423_B_I_2007 BSI","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 8165_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 8165_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 9077_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 9077_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 9264_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 9264_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 9924_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae 9924_10 FZB b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae DSM 44165T DSM b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae DSM 44165T DSM b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae RH42092_N48 OUH b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae RH42092_N48 OUH b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae RV423_A_II_2010 MVD b","L-21807","84180005","Mycobmsim"
"Mycobacterium simiae","Mycobacterium simiae RV423_A_II_2010 MVD b","L-21807","84180005","Mycobmsim"
"Mycobacterium smegmatis","Mycobacterium smegmatis 121106_5 HUA b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 121106_5 HUA b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 19 PGM","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 19 PGM","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 19_HI PGM","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 19_HI PGM","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 2038242 IIUB b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 2038242 IIUB b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 3483 BSI","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis 3483 BSI","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43059 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43059 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43080 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43080 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43277 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43277 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43286 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43286 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43468 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43468 DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43756T DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43756T DSM b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43756T DSM b L","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis DSM 43756T DSM b L","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis RV423_D_I_2004 MVD b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis RV423_D_I_2004 MVD b","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis VAR","L-21820","53114006","Mycobmsme"
"Mycobacterium smegmatis","Mycobacterium smegmatis VAR","L-21820","53114006","Mycobmsme"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) 18_009603 MML b (M moriokaense group)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) 18_009603 MML b L (M moriokaense group)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) 22_043145 MML b (M chlorophenolicum _ M chubuense)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 43508 DSM b (M gordonae _ M paragordonae)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 43509 DSM b (M gordonae _ M paragordonae)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44182 DSM b (proposed as M petroleophilum)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44182 DSM b L (proposed as M petroleophilum)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44615T DSM b (proposed as M manitobense)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44615T DSM b L (proposed as M manitobense)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44756 DSM b (proposed as M neglectum)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44756 DSM b L (proposed as M neglectum)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44833T DSM b (proposed as M hackensackense)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 44838T DSM b (proposed as M yunnanensis)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 45058T DSM b (proposed as M aemonae)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 45058T DSM b L (proposed as M aemonae)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 45125 DSM b (M pseudoshottsii)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) DSM 45524 DSM b (proposed as M franklinii)",,"243368001","Mycobmspe"
"Mycobacterium sp_(nontuberculous)","Mycobacterium sp_(nontuberculous) T147 IMK b (M vanballenii _ M vaccae)",,"243368001","Mycobmspe"
"Mycobacterium sphagni","Mycobacterium sphagni DSM 44076T DSM b","L-21851","78444002","bacacp"
"Mycobacterium sphagni","Mycobacterium sphagni DSM 44076T DSM b","L-21851","78444002","bacacp"
"Mycobacterium spp_MS_Type","Mycobacterium spp_MS_Type 2 R2A22D42 UMCU","243368001","243368001","Mycobmspe"
"Mycobacterium spp_MS_Type","Mycobacterium spp_MS_Type 2 R2A22D42 UMCU","243368001","243368001","Mycobmspe"
"Mycobacterium paraterrae","Mycobacterium paraterrae DSM 45127T DSM b M",,,"bacacp"
"Mycobacterium riyadhense","Mycobacterium riyadhense DSM 45176T DSM b",,"712910000","bacacp"
"Mycobacterium riyadhense","Mycobacterium riyadhense DSM 45176T DSM b L",,"712910000","bacacp"
"Mycobacterium szulgai","Mycobacterium szulgai 10087782 MVD b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 10087782 MVD b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 10156730 MVD b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 10156730 MVD b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 10328_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 10328_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 11754_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 11754_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 11831_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 11831_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 13mm002021 SLHW b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 13mm002021 SLHW b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 13mm004054 SLHW b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 13mm004054 SLHW b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 13mm004054 SLHW b M","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 13mm004054 SLHW b M","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 150715_01 VAH b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 150715_01 VAH b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 299_12 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 299_12 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 4855_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 4855_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 6357_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 6357_11 FZB b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 9001428 MVD b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai 9001428 MVD b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai AFB089 MCW b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai AFB089 MCW b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai DSM 44166T DSM","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai DSM 44166T DSM","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai DSM 44166T DSM b","L-21829","65613000","Mycobmszu"
"Mycobacterium szulgai","Mycobacterium szulgai DSM 44166T DSM b","L-21829","65613000","Mycobmszu"
"Mycobacterium terrae","Mycobacterium terrae DSM 43227T DSM b","L-21810","45662006","Mycobmter"
"Mycobacterium terrae","Mycobacterium terrae DSM 43227T DSM b","L-21810","45662006","Mycobmter"
"Mycobacterium terrae","Mycobacterium terrae DSM 43227T DSM b L","L-21810","45662006","Mycobmter"
"Mycobacterium terrae","Mycobacterium terrae DSM 43227T DSM b L","L-21810","45662006","Mycobmter"
"Mycobacterium terrae_complex","Mycobacterium terrae_complex 13mm4415 SLHW b","L-2190C","243368001","Mycobmter"
"Mycobacterium terrae_complex","Mycobacterium terrae_complex 13mm4415 SLHW b","L-2190C","243368001","Mycobmter"
"Mycobacterium terrae_complex","Mycobacterium terrae_complex 13mm4415 SLHW b M","L-2190C","243368001","Mycobmter"
"Mycobacterium terrae_complex","Mycobacterium terrae_complex 13mm4415 SLHW b M","L-2190C","243368001","Mycobmter"
"Mycobacterium terrae_complex","Mycobacterium terrae_complex DSM 43540 DSM b","L-2190C","243368001","Mycobmter"
"Mycobacterium terrae_complex","Mycobacterium terrae_complex DSM 43540 DSM b","L-2190C","243368001","Mycobmter"
"Mycobacterium thermoresistibile","Mycobacterium thermoresistibile 16_014301 MML b","L-21843","20973006","Mycobmthe"
"Mycobacterium thermoresistibile","Mycobacterium thermoresistibile 16_014301 MML b","L-21843","20973006","Mycobmthe"
"Mycobacterium thermoresistibile","Mycobacterium thermoresistibile DSM 44167T DSM","L-21843","20973006","Mycobmthe"
"Mycobacterium thermoresistibile","Mycobacterium thermoresistibile DSM 44167T DSM","L-21843","20973006","Mycobmthe"
"Mycobacterium thermoresistibile","Mycobacterium thermoresistibile DSM 44167T DSM b","L-21843","20973006","Mycobmthe"
"Mycobacterium thermoresistibile","Mycobacterium thermoresistibile DSM 44167T DSM b","L-21843","20973006","Mycobmthe"
"Mycobacterium tokaiense","Mycobacterium tokaiense DSM 44635T DSM","L-21852","72477006","Mycobmtok"
"Mycobacterium tokaiense","Mycobacterium tokaiense DSM 44635T DSM","L-21852","72477006","Mycobmtok"
"Mycobacterium tokaiense","Mycobacterium tokaiense DSM 44635T DSM b","L-21852","72477006","Mycobmtok"
"Mycobacterium tokaiense","Mycobacterium tokaiense DSM 44635T DSM b","L-21852","72477006","Mycobmtok"
"Mycobacterium triplex","Mycobacterium triplex 19_017398 MML b","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex 19_017398 MML b","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex 19_017398 MML b M","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex 19_017398 MML b M","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex DSM 44626T DSM b","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex DSM 44626T DSM b","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex DSM 44626T DSM b M","L-21906","113860005","Mycobmtri"
"Mycobacterium triplex","Mycobacterium triplex DSM 44626T DSM b M","L-21906","113860005","Mycobmtri"
"Mycobacterium rufum","Mycobacterium rufum DSM 45406T DSM b",,"713303008","bacacp"
"Mycobacterium rutilum","Mycobacterium rutilum DSM 45405T DSM b",,,"bacacp"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 001 R_807_HI PGM","L-21907","113861009","Mycobmtub"
